GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "06111","Ventura, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",573749,808509,708037,1180343,967509,1842989,1763475,2106054,2160821,2568810,2417311,2688546,2570185,2466667,2034406,1954064,2069005,2143833,2005244
 "06111","Ventura, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",5142035,5429495,5334349,5183631,5227988,5222702,4983945,4898724,4626374,4973036,5329183,5640679,5947892,6279893,6853376,6853313,7188026,7347699,7807306
 "06111","Ventura, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",834996,762619,696989,719707,565243,610500,710895,731561,612141,607231,636001,667712,743881,721934,778094,761219,791801,781123,809788
 "06111","Ventura, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",6366804,5654355,7037340,9335998,11239382,14749754,18343558,15262185,15907294,14473030,12398332,12147465,12970492,12255885,12043543,11773651,10802692,9576770,9950812
 "06111","Ventura, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",7105510,6602214,8044148,10903401,12730951,17164101,20608883,17773103,18582419,17419221,14999689,14850223,15641100,14965481,14390501,13867100,13123138,12071340,12285916
 "06111","Ventura, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",17708997,19090194,19774543,20871357,21632612,22981181,23485473,23386865,23129864,24144680,25275444,25774531,26745592,28086198,29357723,30106711,31429202,33947869,36091737
 "06113","Yolo, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",7074007,7367542,7862331,8550249,8908514,9491501,10347027,10629625,10212076,10067911,10642386,10984673,11790075,12496093,13520296,14259407,14851041,15696646,16533188
 "06113","Yolo, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",5209272,5429135,5701501,6096278,6415443,6861543,7395926,7516448,7087930,6860463,7292914,7505222,7984126,8383260,9134469,9615541,10029113,10548008,11329340
 "06113","Yolo, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06113","Yolo, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",60003,49325,50432,58960,65500,73816,72096,80332,42523,31542,35377,24800,29210,30891,24899,13128,18407,22701,27039
 "06113","Yolo, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06113","Yolo, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",389671,364298,410927,500043,611766,564652,607155,478536,380440,321116,390055,342193,373355,391468,491594,504101,524823,568726,827448
 "06113","Yolo, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",518398,510358,595070,628619,683276,719124,783440,740437,662976,590559,562815,654982,661221,793815,932728,1063555,1176621,1240422,1263991
 "06113","Yolo, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",265197,258065,279947,289301,340624,354191,353968,324527,258464,241487,274463,286615,314329,401031,479544,484066,527226,583954,593535
 "06113","Yolo, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",253200,252293,315123,339317,342652,364932,429472,415911,404512,349071,288352,368367,346892,392784,453184,579489,649395,656468,670456
 "06113","Yolo, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06113","Yolo, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",480758,484684,460997,502715,518314,547867,485478,487497,479824,512816,531298,550088,584359,599833,623212,640842,651006,665976,711258
 "06113","Yolo, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",448352,459256,464513,529044,575517,589895,582968,571701,516524,504420,509133,480863,497194,533716,574444,586037,611051,657457,710756
 "06113","Yolo, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",102926,113414,121106,155911,170332,185413,231060,232804,214408,232620,233134,231410,247394,231003,257502,268161,282339,283557,293379
 "06113","Yolo, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",1081043,1208321,1265380,1311581,1410963,1645753,1785106,1817608,1803642,1818335,1876706,1914509,2030332,2124258,2245169,2361079,2498634,2701073,2774150
 "06113","Yolo, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",173155,191718,185705,144339,149904,192824,222362,199624,216398,218334,230719,243523,237762,237926,233179,229534,257413,257153,250846
 "06113","Yolo, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",907888,1016602,1079675,1167242,1261059,1452930,1562744,1617984,1587243,1600001,1645987,1670986,1792570,1886333,2011991,2131544,2241221,2443920,2523304
 "06113","Yolo, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",697674,693260,712518,688395,711197,701700,800564,831886,820368,809232,887272,903225,914105,952682,1002738,1086784,1117836,1159062,1210665
 "06113","Yolo, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",290962,331986,352960,370638,396362,402482,444220,482250,479268,467695,533217,552023,540555,560289,560969,537509,529146,585760,607391
 "06113","Yolo, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",275574,275095,257692,205381,188476,160075,188002,190762,184107,188426,186248,172518,215953,211317,240541,265797,282923,267918,282770
 "06113","Yolo, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",131137,86179,101866,112376,126358,139143,168342,158874,156992,153111,167807,178685,157597,181076,201228,283477,305768,305385,320503
 "06113","Yolo, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",263227,292712,308605,357738,379804,409156,445427,502708,533837,545443,552367,582547,604329,630422,666635,701987,738345,765335,833313
 "06113","Yolo, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",24516,26282,26877,28064,26093,26329,32624,34186,30817,32630,36884,38551,38735,41389,39478,43268,46226,46744,47887
 "06113","Yolo, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",238710,266430,281727,329673,353711,382827,412803,468522,503020,512813,515483,543997,565594,589033,627158,658720,692120,718591,785425
 "06113","Yolo, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",181428,195702,217609,217287,206061,205829,200247,230253,224338,221044,223432,230444,242502,260144,301140,320400,337244,343652,364700
 "06113","Yolo, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",25228,27445,33215,35314,39018,39763,36816,35497,36842,34744,36836,34269,39609,39383,46671,50005,57126,59628,62828
 "06113","Yolo, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",156200,168257,184393,181973,167043,166066,163432,194756,187497,186300,186596,196175,202894,220761,254470,270395,280118,284024,301872
 "06113","Yolo, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",152854,168898,169439,177299,184721,198001,207862,203409,196777,193290,193046,199132,202898,216902,219478,230874,226948,245063,256914
 "06113","Yolo, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",1864735,1938407,2160830,2453971,2493072,2629959,2951101,3113178,3124146,3207448,3349472,3479451,3805949,4112832,4385827,4643867,4821927,5148639,5203848
 "06113","Yolo, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06113","Yolo, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06113","Yolo, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06113","Yolo, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",621324,623772,716176,784529,853607,904537,1014499,973241,877384,823179,795949,886392,908615,1024819,1190229,1331717,1458959,1523979,1557370
 "06113","Yolo, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06113","Yolo, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06115","Yuba, CA",8,CAGDP2,1,"...","All industry total","Thousands of dollars",1519921,1685388,1860522,1969130,2060327,2325887,2327977,2453650,2523415,2547847,2750525,2726252,2909596,2889857,2967775,3160242,3392823,3485836,3836625
 "06115","Yuba, CA",8,CAGDP2,2,"..."," Private industries","Thousands of dollars",831342,943785,1073434,1127739,1167733,1387842,1337652,1433283,1488606,1471231,1576332,1448653,1566781,1525683,1633136,1858529,2086964,2131809,2387166
 "06115","Yuba, CA",8,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",(D),(D),90979,65650,53788,82609,(D),130035,182248,112664,(D),(D),(D),(D),(D),106331,101693,110382,107036
 "06115","Yuba, CA",8,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",12405,15189,17033,18442,20418,28587,34799,34309,31292,26500,15831,15088,15905,14488,10533,12848,18599,24365,26665
 "06115","Yuba, CA",8,CAGDP2,10,"22","  Utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),204088,(D)
 "06115","Yuba, CA",8,CAGDP2,11,"23","  Construction","Thousands of dollars",63123,52166,63064,81731,87083,98246,107150,102158,87057,96416,85541,75228,88505,83879,124661,138891,155727,166245,198978
 "06115","Yuba, CA",8,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",59490,66723,69249,69751,66091,61894,68912,64720,79424,75288,59033,60077,71357,75981,89315,103070,110987,113227,122335
 "06115","Yuba, CA",8,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),43168,45296,48201,51548,48139,56516,49801,61336,60043,48877,49241,55478,56569,66260,73263,79549,82651,90376
 "06115","Yuba, CA",8,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),23555,23953,21550,14542,13755,12396,14919,18088,15245,10156,10836,15879,19413,23055,29807,31438,30576,31959
 "06115","Yuba, CA",8,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06115","Yuba, CA",8,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",86056,91235,88763,96823,97513,99127,89937,86137,82994,80125,79868,82373,86748,91026,93238,98781,108332,114716,115720
 "06115","Yuba, CA",8,CAGDP2,36,"48-49","  Transportation and warehousing","Thousands of dollars",22975,22781,25000,27748,33816,36915,37356,33307,31380,32103,37236,41088,42468,42812,36009,35366,36655,(D),39564
 "06115","Yuba, CA",8,CAGDP2,45,"51","  Information","Thousands of dollars",11728,9513,11523,19126,23642,27369,33082,31883,28965,33413,34572,37536,40392,41178,44138,45207,46053,48637,49315
 "06115","Yuba, CA",8,CAGDP2,50,"52, 53","  Finance, insurance, real estate, rental, and leasing","Thousands of dollars",228340,249924,283673,299672,329940,421605,474914,443196,423491,423553,438791,422742,461410,495597,526084,575162,600740,647954,735228
 "06115","Yuba, CA",8,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",30952,23500,26938,21023,19289,23809,24713,22705,24701,28548,28451,25599,24589,24976,24327,24407,26851,26533,26979
 "06115","Yuba, CA",8,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",197388,226424,256735,278649,310652,397796,450201,420492,398790,395005,410339,397143,436821,470621,501756,550755,573889,621421,708249
 "06115","Yuba, CA",8,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",70444,75393,72577,141639,146336,142639,83346,157844,158680,158701,169581,169007,190039,180611,192623,207181,220550,(D),(D)
 "06115","Yuba, CA",8,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",38679,42822,49548,40231,47546,49757,51737,50282,38135,38870,42968,40270,45814,45403,53964,(D),(D),(D),(D)
 "06115","Yuba, CA",8,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",1254,1072,(D),(D),(D),(D),1932,76234,88037,85243,93076,95413,114016,103579,104390,(D),(D),(D),(D)
 "06115","Yuba, CA",8,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",30511,31499,(D),(D),(D),(D),29677,31328,32507,34587,33537,33323,30209,31629,34268,40964,46833,48017,54197
 "06115","Yuba, CA",8,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",86708,103173,114273,97369,103806,120786,139548,161094,162977,166115,175805,183535,191381,198525,223528,240158,274249,(D),315979
 "06115","Yuba, CA",8,CAGDP2,69,"61","   Educational services","Thousands of dollars",1260,1522,1579,1931,1772,(D),4279,(D),(D),(D),7126,11767,10951,8495,3670,4711,5859,(D),(D)
 "06115","Yuba, CA",8,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",85448,101652,112694,95437,102035,(D),135269,(D),(D),(D),168678,171768,180430,190030,219858,235447,268391,(D),(D)
 "06115","Yuba, CA",8,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",29695,32822,33518,30846,30900,32516,31606,35779,33294,33300,33682,37697,41088,45037,48769,54102,53880,58881,60319
 "06115","Yuba, CA",8,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",5670,6590,5877,4978,5366,5541,4691,5827,6346,6491,6155,6445,7027,7596,7524,8394,8802,11042,9657
 "06115","Yuba, CA",8,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",24025,26232,27641,25867,25533,26976,26915,29952,26948,26809,27527,31252,34061,37441,41245,45708,45078,47840,50662
 "06115","Yuba, CA",8,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",31831,35230,32978,32997,33846,36311,37098,35934,36171,37702,37529,35684,36300,41468,43798,45972,47321,50892,52490
 "06115","Yuba, CA",8,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",688579,741603,787088,841391,892593,938045,990325,1020367,1034809,1076616,1174194,1277599,1342815,1364175,1334639,1301713,1305860,1354026,1449459
 "06115","Yuba, CA",8,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",(D),(D),108012,84092,74206,111196,(D),164344,213540,139163,(D),(D),(D),(D),(D),119179,120292,134746,133701
 "06115","Yuba, CA",8,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06115","Yuba, CA",8,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "06115","Yuba, CA",8,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",71218,76236,80772,88877,89733,89263,101994,96603,108389,108701,93605,97613,111749,117159,133453,148277,157040,161864,171650
 "06115","Yuba, CA",8,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",(D),(D),240326,235574,227380,271336,(D),331223,380021,310867,(D),(D),(D),(D),(D),361141,387005,414219,455014
 "06115","Yuba, CA",8,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",(D),(D),833108,892165,940353,1116507,(D),1102061,1108585,1160363,(D),(D),(D),(D),(D),1497389,1699958,1717591,1932152
"Note: See the included footnote file."
"CAGDP2: Gross domestic product (GDP) by county and metropolitan area 1/"
"Last updated: December 9, 2020 -- new statistics for 2019, revised statistics for 2001-2018."
